concept	physiological	stability	love	esteem	spiritual growth
snuggle	0.0	0.0	0.25679809653297075	0.0	0.0
Miami	0.0	0.0	0.25679809653297075	0.0	0.0
starve	0.33880697050938335	0.0	0.0	0.0	0.0
timidly	0.0	0.27791701475912	0.0	0.0	0.0
bottle	0.09680199157410954	0.11910729203962286	0.03668544236185297	0.0	0.05144809632281158
straight	0.0	0.27791701475912	0.0	0.0	0.0
mexican	0.11293565683646113	0.09263900491970667	0.0	0.10923817863397549	0.0
curve	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
decision	0.0	0.055583402951824006	0.051359619306594155	0.06554290718038529	0.14405466970387243
graciously	0.0	0.0	0.25679809653297075	0.0	0.0
put	0.0686770886167669	0.1201803307066465	0.031232200929685636	0.04428574809485492	0.03893369451456012
catalog	0.0	0.0	0.25679809653297075	0.0	0.0
sanitizer	0.0	0.27791701475912	0.0	0.0	0.0
hike	0.0	0.046319502459853334	0.17119873102198052	0.0	0.06002277904328018
Dunkin	0.33880697050938335	0.0	0.0	0.0	0.0
declare	0.0	0.27791701475912	0.0	0.0	0.0
thing	0.0	0.11701769042489264	0.08109413574725392	0.03449626693704489	0.05686368540942333
allow	0.08470174262734584	0.0	0.0	0.08192863397548161	0.18006833712984055
oppose	0.0	0.0	0.06419952413324269	0.24578590192644484	0.0
move	0.0	0.08551292761819078	0.07901479893322177	0.01260440522699717	0.12466269493604346
grab	0.11957893076801766	0.13078447753370354	0.045317311152877196	0.0	0.0
comfortable	0.08470174262734584	0.13895850737956	0.0	0.0	0.09003416856492027
2014	0.0	0.0	0.25679809653297075	0.0	0.0
cup	0.11293565683646113	0.09263900491970667	0.08559936551099026	0.0	0.0
public	0.0	0.27791701475912	0.0	0.0	0.0
Shakespeare	0.0	0.0	0.0	0.0	0.3601366742596811
some	0.0	0.0	0.25679809653297075	0.0	0.0
buyer	0.0	0.0	0.0	0.32771453590192645	0.0
rich	0.0	0.27791701475912	0.0	0.0	0.0
lap	0.0	0.0	0.25679809653297075	0.0	0.0
thrive	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
marshmallow	0.0	0.0	0.25679809653297075	0.0	0.0
blow	0.08470174262734584	0.06947925368978	0.0	0.16385726795096323	0.0
boat	0.028233914209115283	0.11579875614963334	0.06419952413324269	0.027309544658493872	0.06002277904328018
football	0.0	0.06947925368978	0.09629928619986404	0.040964316987740806	0.09003416856492027
Dingy	0.0	0.0	0.0	0.32771453590192645	0.0
fade	0.0	0.0	0.25679809653297075	0.0	0.0
expect	0.0	0.055583402951824006	0.0	0.06554290718038529	0.21608200455580864
stuck	0.0	0.23159751229926667	0.0	0.0	0.06002277904328018
award	0.0	0.0	0.0	0.32771453590192645	0.0
interest	0.11293565683646113	0.09263900491970667	0.0	0.0	0.12004555808656037
Piper	0.0	0.0	0.25679809653297075	0.0	0.0
abnormal	0.33880697050938335	0.0	0.0	0.0	0.0
armful	0.33880697050938335	0.0	0.0	0.0	0.0
teacher	0.009156945148902253	0.06009016535332325	0.013880978190971394	0.13285724428456477	0.10706765991504033
meditate	0.0	0.0	0.0	0.0	0.3601366742596811
barked	0.0	0.27791701475912	0.0	0.0	0.0
bum	0.0	0.27791701475912	0.0	0.0	0.0
best	0.030800633682671216	0.02526518315992	0.0	0.17875338321923262	0.09821909297991302
aya	0.0	0.27791701475912	0.0	0.0	0.0
burger	0.2710455764075067	0.055583402951824006	0.0	0.0	0.0
leg	0.06776139410187668	0.22233361180729602	0.0	0.0	0.0
castle	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
convince	0.052124149309135906	0.0	0.15802959786644355	0.05041762090798868	0.027702821096898547
restart	0.0	0.27791701475912	0.0	0.0	0.0
concrete	0.0	0.0	0.0	0.0	0.3601366742596811
finish	0.05082104557640751	0.041687552213868	0.012839904826648539	0.18024299474605954	0.03601366742596811
confess	0.0	0.0	0.25679809653297075	0.0	0.0
winner	0.0	0.0	0.0	0.21847635726795098	0.12004555808656037
jewelry	0.0	0.06947925368978	0.12839904826648538	0.0	0.09003416856492027
ian	0.0	0.0	0.06419952413324269	0.0	0.2701025056947608
conrad	0.0	0.27791701475912	0.0	0.0	0.0
blanket	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
foil	0.0	0.0	0.0	0.0	0.3601366742596811
smoke	0.056467828418230566	0.16211825860948667	0.021399841377747565	0.027309544658493872	0.03001138952164009
constantly	0.0	0.27791701475912	0.0	0.0	0.0
popular	0.0	0.07940486135974857	0.1100563270855589	0.09363272454340756	0.0
uncomfortable	0.33880697050938335	0.0	0.0	0.0	0.0
afterwards	0.0	0.166750208855472	0.0	0.13108581436077058	0.0
slide	0.0	0.27791701475912	0.0	0.0	0.0
instruments-	0.0	0.0	0.0	0.0	0.3601366742596811
proud	0.0	0.04275646380909539	0.05926109919991633	0.17646167317796038	0.027702821096898547
frighten	0.0	0.27791701475912	0.0	0.0	0.0
arguing	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
help	0.011550237631001705	0.08842814105972001	0.07879032507261603	0.044688345804808155	0.07366431973493477
outlet	0.0	0.18527800983941334	0.0	0.10923817863397549	0.0
salad	0.0	0.27791701475912	0.0	0.0	0.0
orchard	0.16940348525469168	0.0	0.0	0.0	0.18006833712984055
New	0.0	0.0	0.06419952413324269	0.0	0.2701025056947608
ease	0.0	0.0	0.0	0.32771453590192645	0.0
walk	0.04007394274842169	0.11355748990157592	0.06627047652463762	0.028190497711993674	0.04646924829157175
happily	0.04235087131367292	0.03473962684489	0.09629928619986404	0.040964316987740806	0.09003416856492027
singe	0.0	0.0	0.0	0.10923817863397549	0.24009111617312073
hello	0.0	0.0	0.25679809653297075	0.0	0.0
wisdom	0.0	0.27791701475912	0.0	0.0	0.0
bed	0.12422922252010724	0.12043070639561868	0.017119873102198053	0.0	0.048018223234624145
fear	0.0	0.10421888053467	0.032099762066621344	0.040964316987740806	0.1350512528473804
YWCA	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
susie	0.22587131367292226	0.09263900491970667	0.0	0.0	0.0
adam	0.0	0.09263900491970667	0.08559936551099026	0.0	0.12004555808656037
Goodwill	0.0	0.0	0.0	0.0	0.3601366742596811
eric	0.33880697050938335	0.0	0.0	0.0	0.0
matter	0.11293565683646113	0.0	0.17119873102198052	0.0	0.0
terrorize	0.0	0.27791701475912	0.0	0.0	0.0
mask	0.0	0.27791701475912	0.0	0.0	0.0
leader	0.0	0.0	0.0	0.32771453590192645	0.0
length	0.0	0.0	0.25679809653297075	0.0	0.0
cake	0.05892295139293624	0.012083348467787827	0.1674770194780244	0.028496916165384908	0.015658116272160048
thankful	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
delivery	0.0	0.27791701475912	0.0	0.0	0.0
professional	0.0	0.12351867322627556	0.02853312183699675	0.07282545242265032	0.08003037205770691
four	0.11293565683646113	0.09263900491970667	0.08559936551099026	0.0	0.0
jokingly	0.0	0.0	0.25679809653297075	0.0	0.0
determine	0.0	0.27791701475912	0.0	0.0	0.0
naomi	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
bulky	0.0	0.27791701475912	0.0	0.0	0.0
exhaust	0.33880697050938335	0.0	0.0	0.0	0.0
attend	0.0	0.0	0.06419952413324269	0.12289295096322242	0.1350512528473804
ready	0.022587131367292224	0.055583402951824006	0.06847949240879221	0.08739054290718039	0.07202733485193621
wad	0.0	0.27791701475912	0.0	0.0	0.0
marge	0.0	0.0	0.0	0.0	0.3601366742596811
chaos	0.0	0.0	0.0	0.0	0.3601366742596811
stiffen	0.0	0.0	0.25679809653297075	0.0	0.0
canvas	0.0	0.0	0.0	0.0	0.3601366742596811
ground	0.0	0.19851215339937145	0.03668544236185297	0.0	0.05144809632281158
AJ	0.0	0.0	0.0	0.32771453590192645	0.0
powerful	0.0	0.0	0.0	0.32771453590192645	0.0
ca	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
cycle	0.0	0.27791701475912	0.0	0.0	0.0
concern	0.0	0.166750208855472	0.10271923861318831	0.0	0.0
sushi	0.2904059747223286	0.0	0.0	0.0	0.05144809632281158
sprucing	0.0	0.27791701475912	0.0	0.0	0.0
jim	0.0	0.0	0.25679809653297075	0.0	0.0
beef	0.33880697050938335	0.0	0.0	0.0	0.0
cafeteria	0.33880697050938335	0.0	0.0	0.0	0.0
meat	0.06776139410187668	0.11116680590364801	0.051359619306594155	0.06554290718038529	0.0
badminton	0.0	0.0	0.25679809653297075	0.0	0.0
shriek	0.0	0.27791701475912	0.0	0.0	0.0
negotiator	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
particular	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
lady	0.030800633682671216	0.05053036631984	0.09338112601198938	0.08937669160961631	0.03273969765997101
upstairs	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
slightly	0.0	0.27791701475912	0.0	0.0	0.0
exactly	0.0	0.0	0.25679809653297075	0.0	0.0
hope	0.015400316841335608	0.05053036631984	0.10505376676348804	0.059584461073077535	0.06547939531994201
symbol	0.0	0.0	0.0	0.32771453590192645	0.0
weekend	0.0	0.04275646380909539	0.17778329759974898	0.02520881045399434	0.027702821096898547
adore	0.0	0.0	0.25679809653297075	0.0	0.0
Machine	0.0	0.0	0.0	0.32771453590192645	0.0
recommendation	0.0	0.0	0.0	0.0	0.3601366742596811
dragon	0.0	0.27791701475912	0.0	0.0	0.0
moral	0.0	0.27791701475912	0.0	0.0	0.0
item	0.056467828418230566	0.23159751229926667	0.0	0.0	0.0
shoelace	0.0	0.27791701475912	0.0	0.0	0.0
felicity	0.0	0.0	0.0	0.32771453590192645	0.0
acclaim	0.0	0.0	0.0	0.32771453590192645	0.0
dish	0.03388069705093834	0.11116680590364801	0.051359619306594155	0.032771453590192644	0.07202733485193621
head	0.05349583744885001	0.02925442260622316	0.05406275716483595	0.06899253387408978	0.11372737081884667
twist	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
decide	0.043642931794429046	0.07913569233819011	0.05310062335088548	0.04221407581109561	0.09033936913632679
goofball	0.0	0.0	0.0	0.0	0.3601366742596811
appreciate	0.0	0.0	0.06419952413324269	0.08192863397548161	0.18006833712984055
ram	0.0	0.27791701475912	0.0	0.0	0.0
sanity	0.0	0.0	0.25679809653297075	0.0	0.0
taste	0.314606472615856	0.0	0.018342721180926485	0.0	0.0
grout	0.0	0.06947925368978	0.0	0.24578590192644484	0.0
prank	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
fry	0.2117543565683646	0.03473962684489	0.06419952413324269	0.0	0.0
exotic	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
music	0.0	0.03625004540336348	0.05582567315934147	0.028496916165384908	0.20355551153808063
fit	0.030800633682671216	0.05053036631984	0.11672640751498671	0.059584461073077535	0.03273969765997101
university	0.0	0.0	0.0	0.0	0.3601366742596811
cautiously	0.0	0.27791701475912	0.0	0.0	0.0
news	0.0	0.166750208855472	0.051359619306594155	0.0	0.07202733485193621
pie	0.056467828418230566	0.0	0.21399841377747564	0.0	0.0
hack	0.0	0.0	0.0	0.0	0.3601366742596811
wind	0.16940348525469168	0.0	0.0	0.16385726795096323	0.0
top	0.02117543565683646	0.10421888053467	0.0	0.1433751094570928	0.04501708428246014
ticket	0.0	0.1786609380594343	0.03668544236185297	0.0	0.07717214448421737
silly	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
zinnia	0.0	0.0	0.25679809653297075	0.0	0.0
vaguely	0.0	0.27791701475912	0.0	0.0	0.0
chance	0.0	0.046319502459853334	0.04279968275549513	0.08192863397548161	0.15005694760820046
car	0.004400090526095888	0.17324697023945143	0.023345281502997344	0.03830429640412127	0.056125195988521726
prison	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
dressing	0.33880697050938335	0.0	0.0	0.0	0.0
sweat	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
Chinatown	0.33880697050938335	0.0	0.0	0.0	0.0
tommy	0.0	0.0	0.08559936551099026	0.21847635726795098	0.0
diego	0.0	0.0	0.0	0.0	0.3601366742596811
warm	0.16940348525469168	0.06947925368978	0.0	0.0	0.09003416856492027
three	0.04620095052400682	0.0631629578998	0.0817084852604907	0.08937669160961631	0.016369848829985503
acorn	0.33880697050938335	0.0	0.0	0.0	0.0
adoption	0.0	0.0	0.25679809653297075	0.0	0.0
facebook	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
healthier	0.0	0.27791701475912	0.0	0.0	0.0
dirt	0.0	0.27791701475912	0.0	0.0	0.0
strategic	0.0	0.0	0.0	0.32771453590192645	0.0
Mint	0.33880697050938335	0.0	0.0	0.0	0.0
trail	0.0	0.0	0.25679809653297075	0.0	0.0
State	0.0	0.0	0.0	0.32771453590192645	0.0
impressive	0.0	0.0	0.0	0.32771453590192645	0.0
stain	0.0	0.09263900491970667	0.17119873102198052	0.0	0.0
amount	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
pile	0.16940348525469168	0.0	0.0	0.0	0.18006833712984055
would	0.02946147569646812	0.0845834392745148	0.0647577808648361	0.056993832330769816	0.0657640883430722
ve	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
50	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
grandfather	0.0	0.0	0.18342721180926483	0.0	0.10289619264562316
interior	0.0	0.0	0.0	0.32771453590192645	0.0
hug	0.0	0.0	0.25679809653297075	0.0	0.0
fifty	0.0	0.0	0.0	0.32771453590192645	0.0
property	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
million	0.0	0.0	0.0	0.0	0.3601366742596811
claim	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
York	0.0	0.0	0.08559936551099026	0.0	0.24009111617312073
tracy	0.0	0.0	0.25679809653297075	0.0	0.0
song	0.0	0.0	0.114132487347987	0.0	0.20007593014426728
happiness	0.0	0.0	0.0	0.0	0.3601366742596811
desire	0.0	0.0	0.0	0.0	0.3601366742596811
porch	0.11293565683646113	0.09263900491970667	0.0	0.054619089316987744	0.06002277904328018
computer	0.018822609472743522	0.13895850737956	0.04279968275549513	0.03641272621132516	0.06002277904328018
mock	0.0	0.0	0.0	0.32771453590192645	0.0
Rich	0.0	0.27791701475912	0.0	0.0	0.0
randomly	0.0	0.0	0.0	0.32771453590192645	0.0
transfer	0.0	0.0	0.0	0.0	0.3601366742596811
stranger	0.04235087131367292	0.10421888053467	0.09629928619986404	0.0	0.04501708428246014
go	0.05800586265530299	0.08002279802402677	0.06494893492079028	0.029328538232468126	0.07146681084530636
Orange	0.0	0.27791701475912	0.0	0.0	0.0
strap	0.0	0.27791701475912	0.0	0.0	0.0
Dye	0.0	0.27791701475912	0.0	0.0	0.0
charity	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
hat	0.0	0.06947925368978	0.0	0.08192863397548161	0.18006833712984055
hay	0.0	0.27791701475912	0.0	0.0	0.0
quite	0.0	0.23159751229926667	0.0	0.054619089316987744	0.0
doughnut	0.33880697050938335	0.0	0.0	0.0	0.0
bland	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
company	0.0	0.13895850737956	0.04814964309993202	0.06144647548161121	0.04501708428246014
3,000	0.0	0.27791701475912	0.0	0.0	0.0
culture	0.0	0.0	0.0	0.0	0.3601366742596811
speed	0.0	0.0	0.10271923861318831	0.13108581436077058	0.07202733485193621
Vegas	0.0	0.0	0.0	0.0	0.3601366742596811
aisle	0.0	0.27791701475912	0.0	0.0	0.0
relative	0.0	0.0	0.25679809653297075	0.0	0.0
be	0.0	0.0	0.17119873102198052	0.10923817863397549	0.0
pride	0.0	0.0	0.0	0.32771453590192645	0.0
everywhere	0.0	0.19240408714092924	0.019753699733305444	0.05041762090798868	0.027702821096898547
cramp	0.0	0.27791701475912	0.0	0.0	0.0
syrup	0.33880697050938335	0.0	0.0	0.0	0.0
area	0.11293565683646113	0.046319502459853334	0.0	0.054619089316987744	0.12004555808656037
shane	0.0	0.27791701475912	0.0	0.0	0.0
almost	0.030800633682671216	0.20212146527936	0.023345281502997344	0.0	0.03273969765997101
tough	0.0	0.0	0.0	0.24578590192644484	0.09003416856492027
waiter	0.16940348525469168	0.0	0.0	0.0	0.18006833712984055
principal	0.0	0.13895850737956	0.06419952413324269	0.08192863397548161	0.0
and	0.05892295139293624	0.07250009080672697	0.03349540389560488	0.07124229041346226	0.07829058136080023
custody	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
course	0.0	0.0	0.08559936551099026	0.0	0.24009111617312073
mower	0.0	0.18527800983941334	0.08559936551099026	0.0	0.0
excavator	0.0	0.27791701475912	0.0	0.0	0.0
Mile	0.0	0.0	0.0	0.0	0.3601366742596811
ream	0.0	0.27791701475912	0.0	0.0	0.0
issue	0.06776139410187668	0.11116680590364801	0.0	0.0	0.14405466970387243
2011	0.0	0.27791701475912	0.0	0.0	0.0
stung	0.0	0.27791701475912	0.0	0.0	0.0
ship	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
tide	0.0	0.0	0.0	0.0	0.3601366742596811
underside	0.0	0.27791701475912	0.0	0.0	0.0
lawn	0.0	0.13895850737956	0.032099762066621344	0.08192863397548161	0.04501708428246014
pick	0.080243756173275	0.0731360565155579	0.060820601810440446	0.05174440040556733	0.03790912360628222
strip	0.0	0.0	0.0	0.0	0.3601366742596811
unionize	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
slumber	0.0	0.0	0.25679809653297075	0.0	0.0
unfinished	0.33880697050938335	0.0	0.0	0.0	0.0
mow	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
scatter	0.16940348525469168	0.0	0.12839904826648538	0.0	0.0
deer	0.0	0.27791701475912	0.0	0.0	0.0
reinvent	0.0	0.0	0.0	0.32771453590192645	0.0
hop	0.0	0.27791701475912	0.0	0.0	0.0
Halloween	0.0	0.06947925368978	0.12839904826648538	0.08192863397548161	0.0
smile	0.05082104557640751	0.027791701475912003	0.11555914343983685	0.032771453590192644	0.07202733485193621
mountain	0.0	0.07940486135974857	0.03668544236185297	0.0	0.20579238529124633
jump	0.04235087131367292	0.017369813422445	0.06419952413324269	0.040964316987740806	0.15755979498861047
polite	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
exit	0.16940348525469168	0.0	0.0	0.0	0.18006833712984055
mango	0.33880697050938335	0.0	0.0	0.0	0.0
backseat	0.0	0.0	0.0	0.0	0.3601366742596811
lamp	0.0	0.27791701475912	0.0	0.0	0.0
whatever	0.0	0.055583402951824006	0.0	0.06554290718038529	0.21608200455580864
brag	0.0	0.0	0.0	0.32771453590192645	0.0
soup	0.1992982179466961	0.049044179075138826	0.030211540768584795	0.01927732564128979	0.021184510250569475
dryer	0.0	0.27791701475912	0.0	0.0	0.0
expert	0.0	0.0	0.0	0.0	0.3601366742596811
joy	0.0	0.0	0.0	0.32771453590192645	0.0
flour	0.0	0.0	0.25679809653297075	0.0	0.0
face	0.052124149309135906	0.04275646380909539	0.03950739946661089	0.10083524181597736	0.08310846329069564
assessment	0.0	0.27791701475912	0.0	0.0	0.0
denni	0.33880697050938335	0.0	0.0	0.0	0.0
bid	0.0	0.18527800983941334	0.0	0.10923817863397549	0.0
beauty	0.0	0.27791701475912	0.0	0.0	0.0
raspberry	0.22587131367292226	0.0	0.0	0.0	0.12004555808656037
sizzling	0.0	0.0	0.25679809653297075	0.0	0.0
paper	0.024200497893527385	0.07940486135974857	0.03668544236185297	0.14044908681511134	0.02572404816140579
crow	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
next	0.015577331977442915	0.06069452046463541	0.10035787680598858	0.06780300742798478	0.04967402403581808
cook	0.16312928209711053	0.0	0.06657728428632576	0.03641272621132516	0.053353581371804605
share	0.06776139410187668	0.11116680590364801	0.07703942895989123	0.032771453590192644	0.0
social	0.0	0.055583402951824006	0.051359619306594155	0.13108581436077058	0.07202733485193621
beg	0.07529043789097409	0.09263900491970667	0.02853312183699675	0.07282545242265032	0.040015186028853456
destination	0.0	0.0	0.0	0.0	0.3601366742596811
harsh	0.0	0.27791701475912	0.0	0.0	0.0
out	0.0	0.0	0.17119873102198052	0.10923817863397549	0.0
groan	0.0	0.0	0.0	0.32771453590192645	0.0
processor	0.0	0.27791701475912	0.0	0.0	0.0
creativity	0.0	0.0	0.0	0.0	0.3601366742596811
stupid	0.0	0.0	0.0	0.32771453590192645	0.0
tall	0.0	0.0	0.12839904826648538	0.08192863397548161	0.09003416856492027
peace	0.13552278820375335	0.055583402951824006	0.051359619306594155	0.0	0.07202733485193621
messaging	0.0	0.0	0.25679809653297075	0.0	0.0
skip	0.12705261394101877	0.06947925368978	0.0	0.040964316987740806	0.09003416856492027
philly	0.33880697050938335	0.0	0.0	0.0	0.0
Holland	0.0	0.0	0.0	0.0	0.3601366742596811
realize	0.04325195368204894	0.14191507136635917	0.016391367863806645	0.0627538473003689	0.03831241215528522
step	0.0	0.08551292761819078	0.05926109919991633	0.07562643136198302	0.08310846329069564
on	0.026062074654567953	0.08551292761819078	0.05926109919991633	0.1260440522699717	0.0
boil	0.33880697050938335	0.0	0.0	0.0	0.0
estate	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
umbrella	0.0	0.27791701475912	0.0	0.0	0.0
creep	0.0	0.27791701475912	0.0	0.0	0.0
crash	0.0	0.27791701475912	0.0	0.0	0.0
September	0.0	0.27791701475912	0.0	0.0	0.0
surrender	0.0	0.0	0.0	0.32771453590192645	0.0
really	0.056467828418230566	0.04117289107542519	0.06182176398015963	0.06068787701887527	0.09336876740065807
Most	0.0	0.0	0.0	0.0	0.3601366742596811
corps	0.0	0.0	0.0	0.0	0.3601366742596811
refer	0.0	0.0	0.0	0.32771453590192645	0.0
tilling	0.0	0.27791701475912	0.0	0.0	0.0
boost	0.0	0.0	0.0	0.32771453590192645	0.0
discovering	0.0	0.0	0.0	0.0	0.3601366742596811
stress	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
salsa	0.33880697050938335	0.0	0.0	0.0	0.0
crazy	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
mister	0.0	0.0	0.25679809653297075	0.0	0.0
tyler	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
Saturday	0.0	0.0	0.0	0.32771453590192645	0.0
Pizza	0.16940348525469168	0.0	0.12839904826648538	0.0	0.0
clap	0.0	0.0	0.25679809653297075	0.0	0.0
guitar	0.0	0.09263900491970667	0.0	0.0	0.24009111617312073
Renaissance	0.0	0.0	0.25679809653297075	0.0	0.0
celebrate	0.0	0.0	0.25679809653297075	0.0	0.0
scissor	0.0	0.0	0.0	0.32771453590192645	0.0
rise	0.0	0.0	0.0	0.32771453590192645	0.0
costume	0.0	0.0	0.08559936551099026	0.16385726795096323	0.06002277904328018
overseas	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
extreme	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
furniture	0.0	0.22233361180729602	0.0	0.0	0.07202733485193621
faking	0.0	0.0	0.25679809653297075	0.0	0.0
guardian	0.0	0.0	0.25679809653297075	0.0	0.0
backwards	0.0	0.27791701475912	0.0	0.0	0.0
lesson	0.0	0.0	0.018342721180926485	0.07022454340755567	0.25724048161405794
intimidating	0.0	0.0	0.0	0.32771453590192645	0.0
saxophone	0.0	0.0	0.0	0.0	0.3601366742596811
eye	0.0	0.0	0.12839904826648538	0.040964316987740806	0.1350512528473804
Star	0.0	0.0	0.0	0.0	0.3601366742596811
rough	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
chainsaw	0.0	0.27791701475912	0.0	0.0	0.0
probably	0.0	0.0	0.25679809653297075	0.0	0.0
place	0.0817809928815753	0.0479167266826069	0.06198574743899295	0.0904040099039797	0.02483701201790904
hallucinate	0.0	0.27791701475912	0.0	0.0	0.0
smelly	0.0	0.27791701475912	0.0	0.0	0.0
income	0.0	0.27791701475912	0.0	0.0	0.0
tv	0.022587131367292224	0.09263900491970667	0.034239746204396106	0.06554290718038529	0.09603644646924829
photographic	0.0	0.0	0.0	0.0	0.3601366742596811
Cheyenne	0.0	0.0	0.0	0.0	0.3601366742596811
shoot	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
tthere	0.0	0.0	0.0	0.32771453590192645	0.0
Youtube	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
attorney	0.0	0.27791701475912	0.0	0.0	0.0
vet	0.0	0.17369813422445002	0.032099762066621344	0.040964316987740806	0.04501708428246014
Ching	0.0	0.0	0.0	0.0	0.3601366742596811
cal	0.0	0.27791701475912	0.0	0.0	0.0
noah	0.0	0.27791701475912	0.0	0.0	0.0
tear	0.0	0.06947925368978	0.06419952413324269	0.08192863397548161	0.09003416856492027
lean	0.0	0.0	0.25679809653297075	0.0	0.0
handcuff	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
interesting	0.0	0.0	0.0	0.0	0.3601366742596811
Paris	0.0	0.0	0.0	0.0	0.3601366742596811
ball	0.014116957104557641	0.0	0.07489944482211647	0.20482158493870403	0.015005694760820046
wallpaper	0.0	0.27791701475912	0.0	0.0	0.0
convenience	0.0	0.27791701475912	0.0	0.0	0.0
Lynne	0.0	0.0	0.25679809653297075	0.0	0.0
dismissal	0.0	0.27791701475912	0.0	0.0	0.0
skill	0.0	0.0	0.0	0.26217162872154115	0.07202733485193621
diamond	0.0	0.0	0.0	0.0	0.3601366742596811
addition	0.0	0.27791701475912	0.0	0.0	0.0
choppier	0.0	0.27791701475912	0.0	0.0	0.0
fully	0.0	0.09263900491970667	0.17119873102198052	0.0	0.0
question	0.0	0.06947925368978	0.06419952413324269	0.08192863397548161	0.09003416856492027
storefront	0.0	0.0	0.25679809653297075	0.0	0.0
1	0.0	0.0	0.0	0.24578590192644484	0.09003416856492027
season	0.11293565683646113	0.0	0.0	0.21847635726795098	0.0
guide	0.0	0.0	0.08559936551099026	0.054619089316987744	0.18006833712984055
usual	0.33880697050938335	0.0	0.0	0.0	0.0
Saturdays	0.0	0.0	0.0	0.32771453590192645	0.0
toast	0.24200497893527384	0.0	0.07337088472370594	0.0	0.0
racial	0.0	0.0	0.25679809653297075	0.0	0.0
comedian	0.0	0.0	0.0	0.32771453590192645	0.0
rose	0.0	0.27791701475912	0.0	0.0	0.0
closer	0.0	0.0	0.25679809653297075	0.0	0.0
safe	0.06776139410187668	0.166750208855472	0.051359619306594155	0.0	0.0
pajama	0.0	0.27791701475912	0.0	0.0	0.0
Tuesdays	0.0	0.0	0.25679809653297075	0.0	0.0
hear	0.015400316841335608	0.08842814105972001	0.09338112601198938	0.044688345804808155	0.04910954648995651
pee	0.0	0.0	0.25679809653297075	0.0	0.0
balloon	0.0	0.0	0.25679809653297075	0.0	0.0
ambulance	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
solution	0.0	0.0	0.0	0.32771453590192645	0.0
nine	0.0	0.27791701475912	0.0	0.0	0.0
simple	0.0	0.0	0.0	0.0	0.3601366742596811
ignite	0.0	0.27791701475912	0.0	0.0	0.0
windy	0.0	0.0	0.0	0.0	0.3601366742596811
rabbit	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
catwalk	0.0	0.0	0.25679809653297075	0.0	0.0
mary	0.33880697050938335	0.0	0.0	0.0	0.0
pregnant	0.037645218945487044	0.0	0.228264974695974	0.0	0.0
do	0.05892295139293624	0.024166696935575653	0.011165134631868294	0.15673303890961698	0.07829058136080023
tale	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
experience	0.08470174262734584	0.0	0.06419952413324269	0.08192863397548161	0.09003416856492027
radio	0.0	0.27791701475912	0.0	0.0	0.0
gulp	0.0	0.0	0.0	0.0	0.3601366742596811
picnic	0.06160126736534243	0.0	0.2101075335269761	0.0	0.0
Valentine	0.0	0.0	0.25679809653297075	0.0	0.0
heaven	0.0	0.0	0.25679809653297075	0.0	0.0
